ACC,RT,avg_easyness,con,diff1,diff2,distance,easyness,n1,n2,play,practice,ratio,session,sid,sticking_point,stuck,trial
1,742,-0.0232,con,0.333333333,0.857142857,3,0.629,8,11,1,False,0.73,1,839796,,True,17
1,1206,-0.0558,con,0.333333333,0.714285714,1,0.397,9,10,1,False,0.9,1,839796,,True,18
0,830,0.0596,con,0.333333333,0.571428571,1,-0.415,11,12,1,False,0.92,1,839796,,True,19
0,899,-0.08,incon,0.291666667,0.857142857,8,-0.4495,9,17,1,False,0.53,1,839796,,True,20
1,1201,0.1122,incon,0.291666667,0.571428571,1,0.3995,8,9,1,False,0.89,1,839796,,True,21
0,1174,-0.131,incon,0.25,0.857142857,1,-0.587,10,11,1,False,0.91,1,839796,,True,22
1,596,-0.07,con,0.25,0.714285714,1,0.702,7,8,1,False,0.88,1,839796,,True,23
1,1891,,con,0.083333333,0.285714286,3,0.0545,1,4,1,False,0.25,1,832819,,,7
1,1030,,con,0.041666667,0.142857143,3,0.485,3,6,1,False,0.5,1,832819,,,8
1,827,,con,0.125,0.142857143,9,0.5865,2,11,1,False,0.18,1,832819,,,9
1,1168,,incon,0.208333333,0.428571429,8,0.416,4,12,1,False,0.33,1,832819,,,10
1,1639,0.3445,con,0.25,0.571428571,3,0.1805,6,9,1,False,0.67,1,832819,,,11
0,1984,0.1352,incon,0.25,0.571428571,7,-0.992,7,14,1,False,0.5,1,832819,,,12
1,1236,0.1146,con,0.208333333,0.428571429,1,0.382,9,10,1,False,0.9,1,832819,,,13
1,1062,0.0911,con,0.25,0.571428571,3,0.469,6,9,1,False,0.67,1,832819,,,14
1,1312,0.0767,incon,0.291666667,0.714285714,7,0.344,7,14,1,False,0.5,1,832819,,,15
1,918,0.1488,con,0.333333333,0.857142857,3,0.541,8,11,1,False,0.73,1,832819,,,16
1,898,0.4574,con,0.416666667,1.0,1,0.551,9,10,1,False,0.9,1,832819,,,17
0,1115,0.2695,incon,0.5,1.0,1,-0.5575,11,12,1,False,0.92,1,832819,,,18
0,1010,0.0747,incon,0.458333333,0.857142857,1,-0.505,13,14,1,False,0.93,1,832819,,,19
0,829,-0.077,incon,0.416666667,0.714285714,1,-0.4145,12,13,1,False,0.92,1,832819,,,20
1,958,-0.081,con,0.458333333,0.857142857,4,0.521,11,15,1,False,0.73,1,832819,,True,21
0,796,-0.2708,con,0.458333333,0.714285714,1,-0.398,12,13,1,False,0.92,1,832819,,True,22
1,939,-0.0532,con,0.458333333,0.571428571,2,0.5305,14,16,1,False,0.88,1,832819,,True,23
1,1292,0.1186,incon,0.416666667,0.857142857,9,0.354,12,21,1,False,0.57,1,832819,,True,24
1,1595,0.242,incon,0.416666667,0.571428571,1,0.2025,11,12,1,False,0.92,1,832819,,True,25
1,1098,0.228,incon,0.375,0.857142857,2,0.451,13,15,1,False,0.87,1,832819,,True,26
0,1543,0.1533,con,0.375,0.714285714,1,-0.7715,10,11,1,False,0.91,1,832819,,True,27
1,628,,con,0.083333333,0.285714286,3,0.686,1,4,1,False,0.25,1,674285,,,7
1,748,,incon,0.166666667,0.571428571,3,0.626,3,6,1,False,0.5,1,674285,,,8
1,1076,,con,0.25,0.857142857,2,0.462,5,7,1,False,0.71,1,674285,,,9
0,1984,,incon,0.291666667,1.0,1,-0.992,7,8,1,False,0.88,1,674285,,,10
1,931,0.2633,incon,0.25,0.857142857,1,0.5345,8,9,1,False,0.89,1,674285,,,11
1,929,0.2332,con,0.333333333,1.0,1,0.5355,7,8,1,False,0.88,1,674285,,,12
1,1256,0.1824,incon,0.416666667,1.0,1,0.372,9,10,1,False,0.9,1,674285,,,13
1,775,0.2125,incon,0.458333333,1.0,1,0.6125,11,12,1,False,0.92,1,674285,,,14
0,1025,0.3084,con,0.541666667,1.0,1,-0.5125,12,13,1,False,0.92,1,674285,,,15
0,827,0.1188,incon,0.5,0.857142857,2,-0.4135,14,16,1,False,0.88,1,674285,,,16
1,716,0.1401,incon,0.458333333,0.714285714,1,0.642,13,14,1,False,0.93,1,674285,,,17
1,1146,0.1511,incon,0.541666667,1.0,4,0.427,12,16,1,False,0.75,1,674285,,,18
1,980,0.1306,con,0.541666667,1.0,7,0.51,14,21,1,False,0.67,1,674285,,,19
1,1678,0.2653,incon,0.625,1.0,1,0.161,16,17,1,False,0.94,1,674285,,,20
1,1328,0.4152,con,0.625,1.0,1,0.336,18,19,1,False,0.95,1,674285,,,21
1,1402,0.3466,con,0.666666667,1.0,2,0.299,16,18,1,False,0.89,1,674285,,,22
1,1589,0.3023,con,0.708333333,1.0,2,0.2055,17,19,1,False,0.89,1,674285,,,23
1,1124,0.2879,incon,0.666666667,1.0,2,0.438,18,20,1,False,0.9,1,674285,,,24
1,1354,0.3203,incon,0.666666667,1.0,2,0.323,17,19,1,False,0.89,1,674285,,,25
1,911,0.362,incon,0.75,1.0,5,0.5445,19,24,1,False,0.79,1,674285,,,26
0,1144,0.1878,con,0.833333333,1.0,1,-0.572,21,22,1,False,0.95,1,674285,,,27
0,768,0.0699,incon,0.791666667,0.857142857,1,-0.384,23,24,1,False,0.96,1,674285,,,28
1,588,0.1235,incon,0.75,0.714285714,2,0.706,20,22,1,False,0.91,1,674285,,,29
1,698,0.1891,con,0.833333333,1.0,6,0.651,19,25,1,False,0.76,1,674285,,,30
1,1778,0.1024,incon,0.916666667,1.0,2,0.111,21,23,1,False,0.91,1,674285,,,31
0,1983,0.0185,con,0.916666667,1.0,3,-0.9915,23,26,1,False,0.88,1,674285,,,32
0,1326,-0.0373,incon,0.875,0.857142857,6,-0.663,25,31,1,False,0.81,1,674285,,,33
1,1136,-0.0921,con,0.916666667,1.0,2,0.432,22,24,1,False,0.92,1,674285,,True,34
1,874,-0.1097,con,0.916666667,0.857142857,3,0.563,23,26,1,False,0.88,1,674285,,True,35
0,1238,-0.2557,con,0.916666667,0.714285714,6,-0.619,25,31,1,False,0.81,1,674285,,True,36
1,900,0.0526,incon,0.875,1.0,13,0.55,23,36,1,False,0.64,1,674285,,True,37
1,798,0.3054,con,0.875,0.714285714,2,0.601,22,24,1,False,0.92,1,674285,,True,38
1,706,0.3484,incon,0.833333333,1.0,5,0.647,24,29,1,False,0.83,1,674285,,True,39
1,773,0.3585,incon,0.833333333,0.857142857,2,0.6135,21,23,1,False,0.91,1,674285,,True,40
1,941,,incon,0.041666667,0.142857143,3,0.5295,1,4,1,False,0.25,1,584410,,,7
1,654,,incon,0.125,0.428571429,4,0.673,2,6,1,False,0.33,1,584410,,,8
1,960,,con,0.208333333,0.714285714,7,0.52,4,11,1,False,0.36,1,584410,,,9
1,1289,,incon,0.291666667,1.0,2,0.3555,6,8,1,False,0.75,1,584410,,,10
1,1280,0.4876,con,0.333333333,1.0,1,0.36,8,9,1,False,0.89,1,584410,,,11
1,863,0.4954,con,0.375,1.0,1,0.5685,9,10,1,False,0.9,1,584410,,,12
0,851,0.2757,con,0.458333333,1.0,1,-0.4255,10,11,1,False,0.91,1,584410,,,13
1,1362,0.2355,incon,0.416666667,0.857142857,1,0.319,12,13,1,False,0.92,1,584410,,,14
1,1416,0.2228,con,0.5,0.857142857,1,0.292,11,12,1,False,0.92,1,584410,,,15
1,1226,0.2282,con,0.5,1.0,1,0.387,13,14,1,False,0.93,1,584410,,,16
0,1983,-0.0838,con,0.541666667,1.0,4,-0.9915,15,19,1,False,0.79,1,584410,,,17
0,675,-0.0662,incon,0.583333333,1.0,2,-0.3375,14,16,1,False,0.88,1,584410,,True,18
1,699,0.0001,incon,0.583333333,1.0,2,0.6505,15,17,1,False,0.88,1,584410,,True,19
1,616,0.0801,con,0.583333333,0.857142857,5,0.692,17,22,1,False,0.77,1,584410,,True,20
0,840,-0.0813,incon,0.541666667,1.0,2,-0.42,15,17,1,False,0.88,1,584410,,True,21
0,629,0.0541,con,0.541666667,0.857142857,2,-0.3145,14,16,1,False,0.88,1,584410,,True,22
1,904,0.2312,incon,0.5,1.0,5,0.548,16,21,1,False,0.76,1,584410,,True,23
0,770,0.0241,incon,0.5,1.0,1,-0.385,13,14,1,False,0.93,1,584410,,True,24
1,739,,con,0.083333333,0.0,3,0.6305,1,4,1,False,0.25,1,501428,,,7
1,764,,incon,0.166666667,0.285714286,9,0.618,3,12,1,False,0.25,1,501428,,,8
1,1043,,incon,0.25,0.571428571,5,0.4785,5,10,1,False,0.5,1,501428,,,9
0,1984,,con,0.25,0.857142857,2,-0.992,7,9,1,False,0.78,1,501428,,,10
1,1206,0.2264,incon,0.208333333,0.714285714,1,0.397,8,9,1,False,0.89,1,501428,,,11
1,1123,0.188,con,0.25,0.857142857,2,0.4385,6,8,1,False,0.75,1,501428,,,12
1,987,0.1657,con,0.291666667,1.0,6,0.5065,7,13,1,False,0.54,1,501428,,,13
1,1114,0.1586,incon,0.375,1.0,1,0.443,8,9,1,False,0.89,1,501428,,,14
0,1883,0.1687,incon,0.416666667,1.0,1,-0.9415,10,11,1,False,0.91,1,501428,,,15
0,1630,-0.0737,incon,0.375,0.857142857,1,-0.815,11,12,1,False,0.92,1,501428,,,16
0,1787,-0.3401,con,0.416666667,1.0,1,-0.8935,10,11,1,False,0.91,1,501428,,True,17
1,1585,-0.3999,incon,0.416666667,0.857142857,1,0.2075,11,12,1,False,0.92,1,501428,,True,18
1,1327,-0.4212,con,0.416666667,0.714285714,4,0.3365,13,17,1,False,0.76,1,501428,,True,19
1,1504,-0.1833,incon,0.375,1.0,4,0.248,11,15,1,False,0.73,1,501428,,True,20
0,1665,-0.1868,incon,0.375,0.714285714,1,-0.8325,10,11,1,False,0.91,1,501428,,True,21
1,1774,0.0145,con,0.333333333,1.0,1,0.113,12,13,1,False,0.92,1,501428,,True,22
0,1525,-0.1795,incon,0.333333333,0.857142857,1,-0.7625,9,10,1,False,0.9,1,501428,,True,23
1,717,,incon,0.083333333,0.285714286,3,0.6415,1,4,1,False,0.25,1,974945,False,,7
1,1121,,incon,0.166666667,0.571428571,3,0.4395,3,6,1,False,0.5,1,974945,False,,8
1,1010,,con,0.208333333,0.714285714,2,0.495,5,7,1,False,0.71,1,974945,False,,9
1,945,,con,0.25,0.857142857,2,0.5275,6,8,1,False,0.75,1,974945,False,,10
1,857,0.535,incon,0.333333333,1.0,6,0.5715,7,13,1,False,0.54,1,974945,False,,11
1,808,0.5259,incon,0.416666667,1.0,1,0.596,9,10,1,False,0.9,1,974945,False,,12
1,699,0.5681,incon,0.5,1.0,1,0.6505,11,12,1,False,0.92,1,974945,False,,13
1,601,0.609,con,0.583333333,1.0,1,0.6995,13,14,1,False,0.93,1,974945,False,,14
1,590,0.6445,con,0.666666667,1.0,2,0.705,15,17,1,False,0.88,1,974945,False,,15
1,638,0.6664,incon,0.75,1.0,2,0.681,17,19,1,False,0.89,1,974945,False,,16
0,1985,0.3487,con,0.833333333,1.0,2,-0.9925,19,21,1,False,0.9,1,974945,False,,17
0,879,0.1307,con,0.791666667,0.857142857,2,-0.4395,21,23,1,False,0.91,1,974945,False,,18
0,746,-0.0838,incon,0.75,0.714285714,2,-0.373,20,22,1,False,0.91,1,974945,True,,19
0,614,-0.2862,incon,0.791666667,0.857142857,6,-0.307,19,25,1,False,0.76,1,974945,False,True,20
1,928,-0.3152,con,0.791666667,0.714285714,2,0.536,20,22,1,False,0.91,1,974945,False,True,21
1,780,0.0053,con,0.791666667,0.571428571,5,0.61,22,27,1,False,0.81,1,974945,False,True,22
0,1038,-0.0106,incon,0.75,0.857142857,12,-0.519,20,32,1,False,0.63,1,974945,False,True,23
0,1968,-0.1328,incon,0.75,0.571428571,2,-0.984,19,21,1,False,0.9,1,974945,False,True,24
0,883,-0.1597,con,0.708333333,0.857142857,4,-0.4415,21,25,1,False,0.84,1,974945,False,True,25
1,1173,-0.1842,incon,0.708333333,0.714285714,2,0.4135,18,20,1,False,0.9,1,974945,False,True,26
0,1967,,incon,0.083333333,0.285714286,3,-0.9835,1,4,1,False,0.25,1,323324,False,,7
1,722,,incon,0.041666667,0.142857143,3,0.639,3,6,1,False,0.5,1,323324,False,,8
1,723,,incon,0.125,0.428571429,9,0.6385,2,11,1,False,0.18,1,323324,False,,9
1,433,,con,0.208333333,0.714285714,2,0.7835,4,6,1,False,0.67,1,323324,False,,10
1,891,0.3264,con,0.291666667,1.0,2,0.5545,6,8,1,False,0.75,1,323324,False,,11
0,736,0.4495,con,0.375,1.0,1,-0.368,8,9,1,False,0.89,1,323324,False,,12
0,688,0.2529,incon,0.333333333,0.857142857,1,-0.344,10,11,1,False,0.91,1,323324,False,,13
0,707,0.0545,con,0.291666667,0.714285714,1,-0.3535,9,10,1,False,0.9,1,323324,False,,14
1,802,0.0176,con,0.25,0.571428571,3,0.599,8,11,1,False,0.73,1,323324,False,,15
0,1968,-0.2901,con,0.333333333,0.857142857,2,-0.984,7,9,1,False,0.78,1,323324,True,,16
0,1984,-0.4149,incon,0.375,1.0,1,-0.992,9,10,1,False,0.9,1,323324,False,True,17
0,819,-0.428,con,0.375,0.857142857,1,-0.4095,10,11,1,False,0.91,1,323324,False,True,18
0,739,-0.4312,con,0.375,0.714285714,4,-0.3695,12,16,1,False,0.75,1,323324,False,True,19
1,1009,-0.4519,incon,0.333333333,1.0,3,0.4955,10,13,1,False,0.77,1,323324,False,True,20
1,6,-0.0557,con,0.333333333,0.714285714,1,0.997,9,10,1,False,0.9,1,323324,False,True,21
1,778,0.2649,con,0.291666667,1.0,1,0.611,11,12,1,False,0.92,1,323324,False,True,22
0,1736,0.1732,incon,0.291666667,0.857142857,1,-0.868,8,9,1,False,0.89,1,323324,False,True,23
1,804,,con,0.083333333,0.285714286,3,0.598,1,4,1,False,0.25,1,426916,False,,7
1,505,,con,0.166666667,0.571428571,3,0.7475,3,6,1,False,0.5,1,426916,False,,8
0,1061,,con,0.25,0.857142857,2,-0.5305,5,7,1,False,0.71,1,426916,False,,9
0,1317,,incon,0.208333333,0.714285714,1,-0.6585,7,8,1,False,0.88,1,426916,False,,10
1,525,0.1788,con,0.166666667,0.571428571,7,0.7375,6,13,1,False,0.46,1,426916,False,,11
1,1009,0.1583,incon,0.25,0.857142857,2,0.4955,5,7,1,False,0.71,1,426916,False,,12
1,696,0.1392,incon,0.291666667,1.0,1,0.652,7,8,1,False,0.88,1,426916,False,,13
0,789,0.1664,incon,0.375,1.0,1,-0.3945,8,9,1,False,0.89,1,426916,False,,14
1,577,0.4404,con,0.333333333,0.857142857,1,0.7115,10,11,1,False,0.91,1,426916,False,,15
1,641,0.4288,con,0.416666667,1.0,1,0.6795,9,10,1,False,0.9,1,426916,False,,16
0,627,0.267,incon,0.5,1.0,1,-0.3135,11,12,1,False,0.92,1,426916,False,,17
1,772,0.2594,incon,0.458333333,0.857142857,1,0.614,13,14,1,False,0.93,1,426916,False,,18
0,459,0.2924,con,0.541666667,1.0,1,-0.2295,12,13,1,False,0.92,1,426916,False,,19
0,652,0.0849,con,0.5,0.857142857,2,-0.326,14,16,1,False,0.88,1,426916,False,,20
0,496,-0.1006,incon,0.458333333,0.714285714,1,-0.248,13,14,1,False,0.93,1,426916,True,,21
1,631,0.099,con,0.5,0.857142857,4,0.6845,12,16,1,False,0.75,1,426916,False,True,22
0,720,-0.0958,con,0.5,0.714285714,1,-0.36,13,14,1,False,0.93,1,426916,False,True,23
1,516,0.0985,con,0.5,0.571428571,2,0.742,15,17,1,False,0.88,1,426916,False,True,24
0,574,0.1063,incon,0.458333333,0.857142857,9,-0.287,13,22,1,False,0.59,1,426916,False,True,25
1,861,0.2698,con,0.458333333,0.571428571,1,0.5695,12,13,1,False,0.92,1,426916,False,True,26
0,984,0.0345,con,0.416666667,0.857142857,2,-0.492,14,16,1,False,0.88,1,426916,False,True,27
0,738,0.0327,con,0.416666667,0.714285714,1,-0.369,11,12,1,False,0.92,1,426916,False,True,28
1,639,,con,0.083333333,0.285714286,3,0.6805,1,4,1,False,0.25,1,450001,False,,7
1,703,,incon,0.166666667,0.571428571,3,0.6485,3,6,1,False,0.5,1,450001,False,,8
1,1299,,incon,0.25,0.857142857,2,0.3505,5,7,1,False,0.71,1,450001,False,,9
0,1024,,incon,0.291666667,1.0,1,-0.512,7,8,1,False,0.88,1,450001,False,,10
1,1055,0.328,con,0.25,0.857142857,1,0.4725,8,9,1,False,0.89,1,450001,False,,11
0,1359,0.056,incon,0.291666667,1.0,1,-0.6795,7,8,1,False,0.88,1,450001,False,,12
0,1389,-0.2126,incon,0.25,0.857142857,1,-0.6945,8,9,1,False,0.89,1,450001,True,,13
1,1456,-0.2283,con,0.291666667,1.0,1,0.272,7,8,1,False,0.88,1,450001,False,True,14
0,1984,-0.3243,incon,0.291666667,0.857142857,1,-0.992,8,9,1,False,0.89,1,450001,False,True,15
0,968,-0.5156,con,0.291666667,0.714285714,4,-0.484,10,14,1,False,0.71,1,450001,False,True,16
0,1261,-0.5058,incon,0.25,1.0,3,-0.6305,8,11,1,False,0.73,1,450001,False,True,17
0,1349,-0.5018,con,0.25,0.714285714,1,-0.6745,7,8,1,False,0.88,1,450001,False,True,18
1,1262,-0.4824,con,0.208333333,1.0,1,0.369,9,10,1,False,0.9,1,450001,False,True,19
1,903,-0.1743,con,0.208333333,0.857142857,1,0.5485,6,7,1,False,0.86,1,450001,False,True,20
1,845,,con,0.041666667,0.142857143,3,0.5775,1,4,1,False,0.25,1,922621,False,,7
1,952,,incon,0.125,0.428571429,4,0.524,2,6,1,False,0.33,1,922621,False,,8
1,1139,,con,0.208333333,0.714285714,7,0.4305,4,11,1,False,0.36,1,922621,False,,9
1,1789,,con,0.25,0.857142857,2,0.1055,6,8,1,False,0.75,1,922621,False,,10
1,1046,0.4229,incon,0.208333333,1.0,6,0.477,7,13,1,False,0.54,1,922621,False,,11
1,1704,0.337,con,0.25,1.0,1,0.148,6,7,1,False,0.86,1,922621,False,,12
0,1985,0.0337,con,0.25,1.0,1,-0.9925,7,8,1,False,0.88,1,922621,False,,13
1,1558,-0.0082,incon,0.208333333,0.857142857,4,0.221,9,13,1,False,0.69,1,922621,True,,14
0,1452,-0.1745,con,0.25,1.0,1,-0.726,6,7,1,False,0.86,1,922621,False,True,15
0,948,-0.3647,con,0.25,0.857142857,1,-0.474,7,8,1,False,0.88,1,922621,False,True,16
1,759,-0.2702,con,0.25,0.714285714,4,0.6205,9,13,1,False,0.69,1,922621,False,True,17
0,870,-0.1587,incon,0.208333333,1.0,2,-0.435,7,9,1,False,0.78,1,922621,False,True,18
0,806,-0.2835,con,0.208333333,0.714285714,1,-0.403,6,7,1,False,0.86,1,922621,False,True,19
1,1074,-0.0457,incon,0.166666667,1.0,1,0.463,8,9,1,False,0.89,1,922621,False,True,20
1,1065,0.1426,incon,0.166666667,0.857142857,1,0.4675,5,6,1,False,0.83,1,922621,False,True,21
1,865,,incon,0.083333333,0.285714286,3,0.5675,1,4,1,False,0.25,1,776753,False,,7
1,649,,incon,0.166666667,0.571428571,3,0.6755,3,6,1,False,0.5,1,776753,False,,8
0,912,,con,0.25,0.857142857,2,-0.456,5,7,1,False,0.71,1,776753,False,,9
1,1221,,incon,0.208333333,0.714285714,1,0.3895,7,8,1,False,0.88,1,776753,False,,10
1,920,0.3433,incon,0.25,0.857142857,7,0.54,6,13,1,False,0.46,1,776753,False,,11
1,1273,0.3025,con,0.333333333,1.0,1,0.3635,7,8,1,False,0.88,1,776753,False,,12
1,1504,0.217,con,0.375,1.0,1,0.248,9,10,1,False,0.9,1,776753,False,,13
0,1136,0.1946,incon,0.416666667,0.857142857,1,-0.568,10,11,1,False,0.91,1,776753,False,,14
1,1150,0.2017,incon,0.375,0.714285714,1,0.425,11,12,1,False,0.92,1,776753,False,,15
1,1554,0.1383,incon,0.416666667,0.857142857,3,0.223,10,13,1,False,0.77,1,776753,False,,16
0,1713,-0.1057,con,0.375,1.0,1,-0.8565,11,12,1,False,0.92,1,776753,True,,17
0,1318,-0.2871,incon,0.416666667,1.0,1,-0.659,10,11,1,False,0.91,1,776753,False,True,18
1,1600,-0.1335,incon,0.416666667,1.0,1,0.2,11,12,1,False,0.92,1,776753,False,True,19
1,1068,-0.1253,con,0.416666667,0.857142857,4,0.466,13,17,1,False,0.76,1,776753,False,True,20
1,1145,-0.0844,con,0.375,1.0,1,0.4275,11,12,1,False,0.92,1,776753,False,True,21
0,1841,-0.0972,con,0.375,0.857142857,1,-0.9205,10,11,1,False,0.91,1,776753,False,True,22
1,1572,0.0774,incon,0.333333333,1.0,4,0.214,12,16,1,False,0.75,1,776753,False,True,23
0,1984,-0.161,incon,0.333333333,1.0,1,-0.992,9,10,1,False,0.9,1,776753,False,True,24
1,1512,,incon,0.041666667,0.142857143,1,0.244,3,4,1,False,0.75,1,951825,False,,7
1,853,,con,0.083333333,0.0,4,0.5735,2,6,1,False,0.33,1,951825,False,,8
1,1070,,incon,0.166666667,0.285714286,9,0.465,3,12,1,False,0.25,1,951825,False,,9
1,793,,con,0.208333333,0.428571429,5,0.6035,5,10,1,False,0.5,1,951825,False,,10
1,903,0.4869,con,0.291666667,0.714285714,3,0.5485,6,9,1,False,0.67,1,951825,False,,11
1,822,0.5559,con,0.375,1.0,3,0.589,8,11,1,False,0.73,1,951825,False,,12
0,1985,0.2427,incon,0.458333333,1.0,6,-0.9925,10,16,1,False,0.63,1,951825,False,,13
1,1297,0.22,incon,0.416666667,0.857142857,1,0.3515,12,13,1,False,0.92,1,951825,False,,14
0,1315,-0.0322,con,0.5,0.857142857,1,-0.6575,11,12,1,False,0.92,1,951825,True,,15
0,1968,-0.3387,incon,0.541666667,1.0,1,-0.984,13,14,1,False,0.93,1,951825,False,True,16
1,992,-0.3557,con,0.541666667,0.857142857,2,0.504,14,16,1,False,0.88,1,951825,False,True,17
0,1789,-0.3361,incon,0.541666667,0.714285714,5,-0.8945,16,21,1,False,0.76,1,951825,False,True,18
1,1464,-0.3528,incon,0.5,1.0,5,0.268,14,19,1,False,0.74,1,951825,False,True,19
1,1699,-0.1912,incon,0.5,0.714285714,1,0.1505,13,14,1,False,0.93,1,951825,False,True,20
1,1851,0.0205,con,0.458333333,1.0,2,0.0745,15,17,1,False,0.88,1,951825,False,True,21
0,1983,-0.2786,con,0.458333333,0.857142857,1,-0.9915,12,13,1,False,0.92,1,951825,False,True,22
1,1859,,con,0.041666667,0.0,1,0.0705,3,4,1,False,0.75,1,569927,False,,7
1,675,,con,0.0,0.0,6,0.6625,2,8,1,False,0.25,1,569927,False,,8
1,640,,con,0.083333333,0.285714286,3,0.68,1,4,1,False,0.25,1,569927,False,,9
1,1241,,incon,0.166666667,0.571428571,3,0.3795,3,6,1,False,0.5,1,569927,False,,10
1,1180,0.4405,con,0.25,0.571428571,2,0.41,5,7,1,False,0.71,1,569927,False,,11
1,1083,0.5181,con,0.25,0.857142857,2,0.4585,7,9,1,False,0.78,1,569927,False,,12
1,1866,0.399,con,0.291666667,1.0,1,0.067,8,9,1,False,0.89,1,569927,False,,13
0,1377,0.1253,incon,0.25,0.857142857,4,-0.6885,10,14,1,False,0.71,1,569927,False,,14
0,990,-0.0496,incon,0.208333333,0.714285714,1,-0.495,7,8,1,False,0.88,1,569927,True,,15
1,935,-0.0251,incon,0.25,0.857142857,7,0.5325,6,13,1,False,0.46,1,569927,False,True,16
1,1371,-0.0539,con,0.25,0.714285714,1,0.3145,7,8,1,False,0.88,1,569927,False,True,17
1,975,0.0352,incon,0.25,0.571428571,1,0.5125,9,10,1,False,0.9,1,569927,False,True,18
0,841,0.0888,con,0.208333333,0.857142857,2,-0.4205,7,9,1,False,0.78,1,569927,False,True,19
1,1587,0.2291,incon,0.208333333,0.571428571,1,0.2065,6,7,1,False,0.86,1,569927,False,True,20
0,1773,-0.0547,con,0.166666667,0.857142857,1,-0.8865,8,9,1,False,0.89,1,569927,False,True,21
0,1984,-0.316,incon,0.166666667,0.714285714,1,-0.992,5,6,1,False,0.83,1,569927,False,True,22
1,746,,con,0.083333333,0.285714286,3,0.627,1,4,1,False,0.25,1,341860,False,,7
1,671,,con,0.166666667,0.571428571,3,0.6645,3,6,1,False,0.5,1,341860,False,,8
0,784,,incon,0.25,0.857142857,2,-0.392,5,7,1,False,0.71,1,341860,False,,9
0,1087,,con,0.208333333,0.714285714,1,-0.5435,7,8,1,False,0.88,1,341860,False,,10
1,776,0.1936,con,0.166666667,0.571428571,7,0.612,6,13,1,False,0.46,1,341860,False,,11
0,924,-0.0242,incon,0.25,0.857142857,2,-0.462,5,7,1,False,0.71,1,341860,True,,12
1,823,-0.0394,con,0.291666667,1.0,1,0.5885,7,8,1,False,0.88,1,341860,False,True,13
0,1164,-0.0774,con,0.291666667,0.857142857,1,-0.582,8,9,1,False,0.89,1,341860,False,True,14
0,711,-0.0398,incon,0.291666667,0.714285714,4,-0.3555,10,14,1,False,0.71,1,341860,False,True,15
1,823,-0.0445,con,0.25,1.0,3,0.5885,8,11,1,False,0.73,1,341860,False,True,16
1,543,0.1936,con,0.25,0.714285714,1,0.7285,7,8,1,False,0.88,1,341860,False,True,17
1,665,0.2094,incon,0.208333333,1.0,1,0.6675,9,10,1,False,0.9,1,341860,False,True,18
0,575,0.2683,incon,0.208333333,0.857142857,1,-0.2875,6,7,1,False,0.86,1,341860,False,True,19
1,1051,,incon,0.083333333,0.285714286,3,0.4745,1,4,1,False,0.25,1,918884,False,,7
1,701,,con,0.125,0.428571429,3,0.6495,3,6,1,False,0.5,1,918884,False,,8
1,682,,con,0.208333333,0.714285714,7,0.659,4,11,1,False,0.36,1,918884,False,,9
1,606,,con,0.291666667,1.0,2,0.697,6,8,1,False,0.75,1,918884,False,,10
1,1428,0.5532,incon,0.375,1.0,1,0.286,8,9,1,False,0.89,1,918884,False,,11
0,1165,0.3418,incon,0.416666667,1.0,1,-0.5825,10,11,1,False,0.91,1,918884,False,,12
0,1985,0.0134,incon,0.375,0.857142857,1,-0.9925,11,12,1,False,0.92,1,918884,False,,13
1,969,-0.0153,con,0.333333333,0.714285714,1,0.5155,10,11,1,False,0.91,1,918884,True,,14
1,804,-0.0351,con,0.375,0.857142857,3,0.598,9,12,1,False,0.75,1,918884,False,True,15
0,959,-0.1882,incon,0.375,0.714285714,1,-0.4795,10,11,1,False,0.91,1,918884,False,True,16
0,1967,-0.2684,con,0.375,0.571428571,1,-0.9835,12,13,1,False,0.92,1,918884,False,True,17
1,1149,0.0152,con,0.333333333,0.857142857,8,0.4255,10,18,1,False,0.56,1,918884,False,True,18
0,1705,-0.2584,con,0.333333333,0.571428571,1,-0.8525,9,10,1,False,0.9,1,918884,False,True,19
0,1969,-0.5749,incon,0.291666667,0.857142857,1,-0.9845,11,12,1,False,0.92,1,918884,False,True,20
0,1985,-0.6775,con,0.291666667,0.714285714,1,-0.9925,8,9,1,False,0.89,1,918884,False,True,21
1,807,,incon,0.083333333,0.285714286,3,0.5965,1,4,1,False,0.25,1,603319,False,,7
1,695,,incon,0.166666667,0.571428571,3,0.6525,3,6,1,False,0.5,1,603319,False,,8
1,970,,incon,0.25,0.857142857,2,0.515,5,7,1,False,0.71,1,603319,False,,9
0,1123,,con,0.333333333,1.0,1,-0.5615,7,8,1,False,0.88,1,603319,False,,10
1,839,0.3566,incon,0.291666667,0.857142857,1,0.5805,9,10,1,False,0.9,1,603319,False,,11
1,821,0.3552,con,0.375,1.0,1,0.5895,8,9,1,False,0.89,1,603319,False,,12
1,1036,0.3211,con,0.458333333,1.0,1,0.482,10,11,1,False,0.91,1,603319,False,,13
0,516,0.1665,con,0.5,1.0,1,-0.258,12,13,1,False,0.92,1,603319,False,,14
0,561,0.2227,incon,0.458333333,0.857142857,1,-0.2805,13,14,1,False,0.93,1,603319,False,,15
0,608,0.0458,con,0.416666667,0.714285714,1,-0.304,12,13,1,False,0.92,1,603319,False,,16
1,632,0.0647,incon,0.375,0.571428571,4,0.684,11,15,1,False,0.73,1,603319,False,,17
