n1,n2,ratio,sid,RT,ACC,easyness
2.0,11.0,0.18,926782,585.0,1.0,0.7075
3.0,6.0,0.5,926782,679.0,1.0,0.6605
1.0,4.0,0.25,926782,1075.0,0.0,-0.5375
2.0,4.0,0.5,926782,637.0,1.0,0.6815
1.0,3.0,0.33,926782,524.0,1.0,0.738
3.0,9.0,0.33,926782,632.0,1.0,0.684
1.0,4.0,0.25,926782,1352.0,1.0,0.324
3.0,9.0,0.33,926782,1967.0,0.0,-0.9835
3.0,9.0,0.33,926782,1968.0,0.0,-0.984
1.0,4.0,0.25,926782,1984.0,0.0,-0.992
3.0,9.0,0.33,926782,1985.0,0.0,-0.9925
1.0,4.0,0.25,926782,1966.0,0.0,-0.983
4.0,6.0,0.67,926782,1983.0,0.0,-0.9915
2.0,11.0,0.18,926782,1983.0,0.0,-0.9915
3.0,6.0,0.5,926782,1586.0,1.0,0.207
1.0,4.0,0.25,926782,1984.0,0.0,-0.992
4.0,8.0,0.5,926782,667.0,1.0,0.6665
3.0,9.0,0.33,926782,713.0,1.0,0.6435
2.0,8.0,0.25,926782,811.0,1.0,0.5945
1.0,4.0,0.25,926782,815.0,1.0,0.5925
3.0,9.0,0.33,926782,1059.0,1.0,0.4705
26.0,32.0,0.81,926782,716.0,1.0,0.642
24.0,27.0,0.89,926782,702.0,1.0,0.649
25.0,28.0,0.89,926782,749.0,1.0,0.6255
27.0,33.0,0.82,926782,627.0,1.0,0.6865
27.0,33.0,0.82,926782,655.0,0.0,-0.3275
25.0,28.0,0.89,926782,780.0,1.0,0.61
23.0,26.0,0.88,926782,702.0,1.0,0.649
21.0,23.0,0.91,926782,624.0,1.0,0.688
19.0,21.0,0.9,926782,582.0,1.0,0.709
17.0,19.0,0.89,926782,630.0,1.0,0.685
15.0,17.0,0.88,926782,725.0,1.0,0.6375
13.0,14.0,0.93,926782,622.0,1.0,0.689
11.0,12.0,0.92,926782,655.0,1.0,0.6725
9.0,10.0,0.9,926782,561.0,1.0,0.7195
7.0,14.0,0.5,926782,549.0,1.0,0.7255
8.0,9.0,0.89,926782,471.0,0.0,-0.2355
6.0,13.0,0.46,926782,483.0,1.0,0.7585
4.0,8.0,0.5,926782,495.0,1.0,0.7525
7.0,14.0,0.5,926782,514.0,1.0,0.743
8.0,9.0,0.89,926782,479.0,0.0,-0.2395
6.0,8.0,0.75,926782,487.0,1.0,0.7565
4.0,13.0,0.31,926782,482.0,1.0,0.759
26.0,32.0,0.81,926782,1070.0,1.0,0.465
24.0,27.0,0.89,926782,886.0,1.0,0.557
27.0,33.0,0.82,926782,776.0,0.0,-0.388
25.0,28.0,0.89,926782,636.0,1.0,0.682
25.0,28.0,0.89,926782,630.0,1.0,0.685
24.0,27.0,0.89,926782,681.0,1.0,0.6595
22.0,24.0,0.92,926782,727.0,1.0,0.6365
20.0,22.0,0.91,926782,837.0,1.0,0.5815
18.0,20.0,0.9,926782,817.0,1.0,0.5915
16.0,18.0,0.89,926782,568.0,1.0,0.716
14.0,16.0,0.88,926782,684.0,1.0,0.658
12.0,13.0,0.92,926782,638.0,1.0,0.681
10.0,16.0,0.63,926782,909.0,1.0,0.5455
8.0,11.0,0.73,926782,705.0,1.0,0.6475
6.0,12.0,0.5,926782,857.0,1.0,0.5715
4.0,8.0,0.5,926782,1224.0,1.0,0.388
6.0,9.0,0.67,926782,853.0,1.0,0.5735
4.0,17.0,0.24,926782,844.0,1.0,0.578
3.0,12.0,0.25,926782,1078.0,1.0,0.461
4.0,13.0,0.31,926782,1649.0,1.0,0.1755
26.0,32.0,0.81,926782,884.0,1.0,0.558
24.0,27.0,0.89,926782,773.0,1.0,0.6135
25.0,28.0,0.89,926782,981.0,1.0,0.5095
27.0,33.0,0.82,926782,1216.0,1.0,0.392
25.0,28.0,0.89,926782,1133.0,0.0,-0.5665
27.0,33.0,0.82,926782,1127.0,1.0,0.4365
25.0,28.0,0.89,926782,875.0,1.0,0.5625
23.0,26.0,0.88,926782,796.0,1.0,0.602
21.0,23.0,0.91,926782,949.0,1.0,0.5255
19.0,21.0,0.9,926782,989.0,1.0,0.5055
17.0,19.0,0.89,926782,817.0,1.0,0.5915
15.0,17.0,0.88,926782,869.0,1.0,0.5655
13.0,14.0,0.93,926782,766.0,1.0,0.617
11.0,12.0,0.92,926782,917.0,1.0,0.5415
12.0,13.0,0.92,926782,725.0,0.0,-0.3625
10.0,11.0,0.91,926782,706.0,1.0,0.647
8.0,9.0,0.89,926782,747.0,1.0,0.6265
6.0,13.0,0.46,926782,622.0,1.0,0.689
4.0,8.0,0.5,926782,733.0,1.0,0.6335
10.0,11.0,0.91,926782,717.0,1.0,0.6415
8.0,9.0,0.89,926782,877.0,1.0,0.5615
6.0,8.0,0.75,926782,757.0,1.0,0.6215
4.0,13.0,0.31,926782,727.0,1.0,0.6365
24.0,27.0,0.89,926782,506.0,1.0,0.747
22.0,24.0,0.92,926782,534.0,1.0,0.733
20.0,22.0,0.91,926782,495.0,1.0,0.7525
18.0,20.0,0.9,926782,513.0,1.0,0.7435
16.0,18.0,0.89,926782,641.0,1.0,0.6795
14.0,16.0,0.88,926782,635.0,1.0,0.6825
12.0,13.0,0.92,926782,634.0,1.0,0.683
10.0,11.0,0.91,926782,616.0,1.0,0.692
8.0,9.0,0.89,926782,473.0,1.0,0.7635
6.0,13.0,0.46,926782,517.0,1.0,0.7415
4.0,8.0,0.5,926782,510.0,1.0,0.745
9.0,10.0,0.9,926782,636.0,1.0,0.682
7.0,9.0,0.78,926782,711.0,1.0,0.6445
5.0,8.0,0.63,926782,566.0,1.0,0.717
3.0,9.0,0.33,926782,528.0,1.0,0.736
3.0,9.0,0.33,201267,1184.0,1.0,0.408
1.0,4.0,0.25,201267,808.0,1.0,0.596
3.0,4.0,0.75,201267,764.0,1.0,0.618
2.0,9.0,0.22,201267,656.0,1.0,0.672
3.0,5.0,0.6,201267,624.0,1.0,0.688
,,,201267,,,
1.0,4.0,0.25,201267,850.0,1.0,0.575
3.0,6.0,0.5,201267,837.0,1.0,0.5815
5.0,7.0,0.71,201267,954.0,1.0,0.523
7.0,8.0,0.88,201267,466.0,0.0,-0.233
9.0,10.0,0.9,201267,667.0,1.0,0.6665
8.0,9.0,0.89,201267,895.0,1.0,0.5525
10.0,11.0,0.91,201267,676.0,1.0,0.662
12.0,13.0,0.92,201267,728.0,1.0,0.636
14.0,16.0,0.88,201267,602.0,1.0,0.699
16.0,18.0,0.89,201267,844.0,1.0,0.578
18.0,20.0,0.9,201267,729.0,1.0,0.6355
20.0,22.0,0.91,201267,855.0,1.0,0.5725
22.0,24.0,0.92,201267,593.0,1.0,0.7035
24.0,27.0,0.89,201267,789.0,1.0,0.6055
25.0,28.0,0.89,201267,705.0,1.0,0.6475
27.0,33.0,0.82,201267,687.0,0.0,-0.3435
25.0,28.0,0.89,201267,898.0,1.0,0.551
27.0,33.0,0.82,201267,622.0,1.0,0.689
25.0,28.0,0.89,201267,685.0,1.0,0.6575
24.0,27.0,0.89,201267,692.0,1.0,0.654
3.0,9.0,0.33,478489,1982.0,0.0,-0.991
3.0,4.0,0.75,478489,939.0,0.0,-0.4695
2.0,6.0,0.33,478489,758.0,1.0,0.621
4.0,8.0,0.5,478489,926.0,1.0,0.537
2.0,13.0,0.15,478489,848.0,1.0,0.576
1.0,3.0,0.33,478489,981.0,1.0,0.5095
3.0,4.0,0.75,478489,905.0,1.0,0.5475
1.0,3.0,0.33,478489,734.0,1.0,0.633
1.0,4.0,0.25,478489,1984.0,0.0,-0.992
3.0,9.0,0.33,478489,1705.0,1.0,0.1475
1.0,4.0,0.25,478489,1086.0,1.0,0.457
3.0,4.0,0.75,478489,953.0,1.0,0.5235
,,,478489,,,
3.0,9.0,0.33,478489,1224.0,1.0,0.388
1.0,4.0,0.25,478489,573.0,1.0,0.7135
3.0,6.0,0.5,478489,586.0,1.0,0.707
5.0,7.0,0.71,478489,584.0,0.0,-0.292
7.0,8.0,0.88,478489,1234.0,1.0,0.383
6.0,13.0,0.46,478489,845.0,1.0,0.5775
8.0,11.0,0.73,478489,754.0,1.0,0.623
10.0,16.0,0.63,478489,1227.0,1.0,0.3865
12.0,13.0,0.92,478489,1197.0,1.0,0.4015
14.0,18.0,0.78,478489,1219.0,1.0,0.3905
16.0,17.0,0.94,478489,1443.0,0.0,-0.7215
14.0,16.0,0.88,478489,1039.0,1.0,0.4805
13.0,14.0,0.93,478489,1157.0,1.0,0.4215
15.0,17.0,0.88,478489,1232.0,1.0,0.384
17.0,22.0,0.77,478489,861.0,0.0,-0.4305
16.0,18.0,0.89,478489,895.0,1.0,0.5525
15.0,17.0,0.88,478489,1297.0,1.0,0.3515
17.0,19.0,0.89,478489,856.0,1.0,0.572
18.0,20.0,0.9,478489,623.0,1.0,0.6885
20.0,22.0,0.91,478489,1033.0,0.0,-0.5165
22.0,24.0,0.92,478489,1351.0,1.0,0.3245
1.0,4.0,0.25,478489,786.0,1.0,0.607
3.0,4.0,0.75,478489,855.0,1.0,0.5725
21.0,23.0,0.91,478489,984.0,1.0,0.508
22.0,24.0,0.92,478489,582.0,1.0,0.709
2.0,9.0,0.22,478489,646.0,1.0,0.677
24.0,27.0,0.89,478489,1984.0,0.0,-0.992
25.0,28.0,0.89,478489,833.0,1.0,0.5835
3.0,5.0,0.6,478489,752.0,1.0,0.624
27.0,33.0,0.82,478489,1019.0,1.0,0.4905
,,,478489,,,
25.0,28.0,0.89,478489,822.0,1.0,0.589
27.0,33.0,0.82,478489,859.0,1.0,0.5705
25.0,28.0,0.89,478489,882.0,1.0,0.559
24.0,27.0,0.89,478489,1252.0,1.0,0.374
3.0,4.0,0.75,553097,988.0,1.0,0.506
,,,553097,,,
1.0,4.0,0.25,553097,1252.0,1.0,0.374
3.0,6.0,0.5,553097,784.0,1.0,0.608
4.0,11.0,0.36,553097,824.0,1.0,0.588
6.0,8.0,0.75,553097,869.0,1.0,0.5655
8.0,9.0,0.89,553097,943.0,1.0,0.5285
10.0,11.0,0.91,553097,794.0,1.0,0.603
12.0,13.0,0.92,553097,697.0,1.0,0.6515
14.0,16.0,0.88,553097,777.0,0.0,-0.3885
16.0,18.0,0.89,553097,1026.0,0.0,-0.513
15.0,17.0,0.88,553097,1074.0,1.0,0.463
14.0,19.0,0.74,553097,829.0,1.0,0.5855
15.0,17.0,0.88,553097,1103.0,1.0,0.4485
17.0,19.0,0.89,553097,919.0,1.0,0.5405
19.0,24.0,0.79,553097,896.0,1.0,0.552
21.0,22.0,0.95,553097,1391.0,1.0,0.3045
23.0,24.0,0.96,553097,1034.0,1.0,0.483
22.0,29.0,0.76,553097,973.0,1.0,0.5135
23.0,26.0,0.88,553097,1258.0,1.0,0.371
25.0,28.0,0.89,553097,1030.0,1.0,0.485
27.0,33.0,0.82,553097,1038.0,1.0,0.481
3.0,9.0,0.33,553097,1746.0,0.0,-0.873
1.0,4.0,0.25,553097,1195.0,1.0,0.4025
25.0,28.0,0.89,553097,1337.0,1.0,0.3315
27.0,33.0,0.82,553097,1418.0,1.0,0.291
3.0,9.0,0.33,553097,1900.0,1.0,0.05
25.0,28.0,0.89,553097,964.0,1.0,0.518
1.0,3.0,0.33,553097,904.0,1.0,0.548
27.0,33.0,0.82,553097,1738.0,1.0,0.131
25.0,28.0,0.89,553097,1173.0,1.0,0.4135
27.0,33.0,0.82,553097,1256.0,1.0,0.372
24.0,27.0,0.89,553097,1388.0,1.0,0.306
3.0,9.0,0.33,731276,1311.0,0.0,-0.6555
1.0,4.0,0.25,731276,1984.0,0.0,-0.992
3.0,9.0,0.33,731276,989.0,0.0,-0.4945
1.0,4.0,0.25,731276,299.0,0.0,-0.1495
3.0,9.0,0.33,731276,614.0,1.0,0.693
,,,731276,,,
3.0,9.0,0.33,731276,622.0,1.0,0.689
2.0,6.0,0.33,731276,523.0,0.0,-0.2615
4.0,8.0,0.5,731276,1139.0,0.0,-0.5695
2.0,13.0,0.15,731276,713.0,0.0,-0.3565
1.0,3.0,0.33,731276,686.0,1.0,0.657
,,,731276,,,
1.0,9.0,0.11,731276,935.0,0.0,-0.4675
3.0,4.0,0.75,731276,651.0,0.0,-0.3255
1.0,9.0,0.11,731276,196.0,0.0,-0.098
2.0,6.0,0.33,967780,494.0,1.0,0.753
,,,967780,,,
3.0,9.0,0.33,967780,481.0,1.0,0.7595
5.0,6.0,0.83,967780,17.0,0.0,-0.0085
7.0,8.0,0.88,967780,796.0,0.0,-0.398
4.0,6.0,0.67,967780,300.0,1.0,0.85
3.0,11.0,0.27,967780,356.0,1.0,0.822
5.0,7.0,0.71,967780,318.0,1.0,0.841
7.0,8.0,0.88,967780,134.0,0.0,-0.067
9.0,10.0,0.9,967780,238.0,0.0,-0.119
8.0,9.0,0.89,967780,386.0,1.0,0.807
7.0,14.0,0.5,967780,219.0,0.0,-0.1095
9.0,10.0,0.9,967780,430.0,0.0,-0.215
8.0,9.0,0.89,967780,467.0,0.0,-0.2335
3.0,9.0,0.33,967780,997.0,1.0,0.5015
7.0,14.0,0.5,967780,393.0,1.0,0.8035
6.0,8.0,0.75,967780,786.0,0.0,-0.393
8.0,9.0,0.89,967780,590.0,1.0,0.705
9.0,10.0,0.9,967780,682.0,0.0,-0.341
1.0,4.0,0.25,967780,854.0,1.0,0.573
11.0,15.0,0.73,967780,674.0,1.0,0.663
9.0,12.0,0.75,967780,1026.0,1.0,0.487
2.0,6.0,0.33,967780,535.0,0.0,-0.2675
8.0,9.0,0.89,967780,1048.0,1.0,0.476
10.0,11.0,0.91,967780,912.0,1.0,0.544
3.0,11.0,0.27,967780,393.0,0.0,-0.1965
7.0,8.0,0.88,967780,1174.0,1.0,0.413
3.0,9.0,0.33,974924,1984.0,0.0,-0.992
,,,974924,,,
1.0,4.0,0.25,974924,649.0,1.0,0.6755
1.0,4.0,0.25,974924,915.0,1.0,0.5425
3.0,6.0,0.5,974924,495.0,0.0,-0.2475
3.0,9.0,0.33,974924,915.0,1.0,0.5425
5.0,7.0,0.71,974924,229.0,1.0,0.8855
4.0,6.0,0.67,974924,391.0,0.0,-0.1955
2.0,6.0,0.33,974924,816.0,1.0,0.592
6.0,8.0,0.75,974924,337.0,1.0,0.8315
5.0,7.0,0.71,974924,439.0,1.0,0.7805
7.0,8.0,0.88,974924,436.0,1.0,0.782
3.0,11.0,0.27,974924,625.0,1.0,0.6875
9.0,10.0,0.9,974924,251.0,0.0,-0.1255
11.0,12.0,0.92,974924,342.0,1.0,0.829
10.0,11.0,0.91,974924,365.0,0.0,-0.1825
12.0,13.0,0.92,974924,1214.0,1.0,0.393
11.0,12.0,0.92,974924,656.0,1.0,0.672
13.0,17.0,0.76,974924,1000.0,1.0,0.5
14.0,15.0,0.93,974924,879.0,0.0,-0.4395
15.0,17.0,0.88,974924,478.0,0.0,-0.239
14.0,16.0,0.88,974924,884.0,1.0,0.558
13.0,17.0,0.76,974924,835.0,1.0,0.5825
15.0,22.0,0.68,974924,659.0,0.0,-0.3295
17.0,19.0,0.89,974924,637.0,1.0,0.6815
16.0,18.0,0.89,974924,755.0,1.0,0.6225
18.0,20.0,0.9,974924,763.0,1.0,0.6185
20.0,22.0,0.91,974924,619.0,0.0,-0.3095
22.0,24.0,0.92,974924,692.0,0.0,-0.346
21.0,23.0,0.91,974924,1522.0,1.0,0.239
20.0,27.0,0.74,974924,1658.0,1.0,0.171
19.0,21.0,0.9,974924,910.0,1.0,0.545
20.0,27.0,0.74,974924,931.0,1.0,0.5345
22.0,24.0,0.92,974924,816.0,1.0,0.592
24.0,27.0,0.89,974924,1204.0,1.0,0.398
25.0,28.0,0.89,974924,1078.0,1.0,0.461
27.0,33.0,0.82,974924,706.0,0.0,-0.353
25.0,28.0,0.89,974924,862.0,1.0,0.569
27.0,33.0,0.82,974924,969.0,0.0,-0.4845
25.0,28.0,0.89,974924,1984.0,0.0,-0.992
24.0,27.0,0.89,974924,747.0,0.0,-0.3735
,,,123374,,,
,,,123374,,,
,,,123374,,,
24.0,36.0,0.67,123374,607.0,1.0,
23.0,46.0,0.5,123374,493.0,1.0,
24.0,36.0,0.67,123374,501.0,0.0,
23.0,46.0,0.5,123374,591.0,1.0,
22.0,67.0,0.33,123374,429.0,1.0,
21.0,84.0,0.25,123374,407.0,1.0,
20.0,22.0,0.91,123374,575.0,1.0,
19.0,25.0,0.76,123374,546.0,1.0,
18.0,24.0,0.75,123374,504.0,1.0,
17.0,26.0,0.65,123374,522.0,1.0,
18.0,24.0,0.75,123374,619.0,0.0,
17.0,26.0,0.65,123374,555.0,1.0,
16.0,32.0,0.5,123374,442.0,1.0,
15.0,45.0,0.33,123374,579.0,1.0,
14.0,56.0,0.25,123374,442.0,1.0,
13.0,14.0,0.93,123374,495.0,1.0,
12.0,16.0,0.75,123374,450.0,1.0,
11.0,20.0,0.55,123374,408.0,1.0,
10.0,15.0,0.67,123374,452.0,1.0,
9.0,18.0,0.5,123374,364.0,1.0,
8.0,24.0,0.33,123374,385.0,1.0,
7.0,28.0,0.25,123374,361.0,1.0,
6.0,12.0,0.5,123374,387.0,1.0,
5.0,7.0,0.71,123374,482.0,1.0,
4.0,10.0,0.4,123374,430.0,1.0,
3.0,5.0,0.6,123374,510.0,1.0,
2.0,4.0,0.5,123374,500.0,1.0,
24.0,73.0,0.33,123374,506.0,1.0,
23.0,92.0,0.25,123374,582.0,1.0,
22.0,24.0,0.92,123374,550.0,1.0,
21.0,28.0,0.75,123374,453.0,1.0,
20.0,27.0,0.74,123374,607.0,1.0,
19.0,29.0,0.66,123374,518.0,1.0,
18.0,36.0,0.5,123374,620.0,1.0,
17.0,52.0,0.33,123374,480.0,1.0,
16.0,64.0,0.25,123374,530.0,1.0,
15.0,17.0,0.88,123374,453.0,1.0,
14.0,19.0,0.74,123374,550.0,1.0,
13.0,17.0,0.76,123374,560.0,1.0,
12.0,18.0,0.67,123374,479.0,1.0,
11.0,22.0,0.5,123374,420.0,1.0,
10.0,30.0,0.33,123374,497.0,1.0,
9.0,36.0,0.25,123374,395.0,1.0,
8.0,14.0,0.57,123374,382.0,1.0,
7.0,9.0,0.78,123374,541.0,1.0,
6.0,8.0,0.75,123374,447.0,1.0,
5.0,13.0,0.38,123374,378.0,1.0,
4.0,8.0,0.5,123374,455.0,1.0,
3.0,9.0,0.33,123374,420.0,1.0,
2.0,8.0,0.25,123374,575.0,1.0,
3.0,9.0,0.33,123374,561.0,1.0,0.7195
3.0,9.0,0.33,123374,1983.0,0.0,-0.9915
1.0,4.0,0.25,123374,1983.0,0.0,-0.9915
3.0,9.0,0.33,123374,1968.0,0.0,-0.984
1.0,4.0,0.25,123374,1984.0,0.0,-0.992
3.0,9.0,0.33,123374,1984.0,0.0,-0.992
3.0,9.0,0.33,123374,608.0,1.0,0.696
2.0,6.0,0.33,123374,453.0,1.0,0.7735
4.0,8.0,0.5,123374,425.0,1.0,0.7875
2.0,13.0,0.15,123374,421.0,1.0,0.7895
1.0,3.0,0.33,123374,427.0,1.0,0.7865
1.0,9.0,0.11,123374,434.0,1.0,0.783
3.0,4.0,0.75,123374,341.0,0.0,-0.1705
,,,170566,,,
24.0,73.0,0.33,170566,619.0,1.0,
23.0,92.0,0.25,170566,662.0,1.0,
22.0,24.0,0.92,170566,761.0,1.0,
21.0,28.0,0.75,170566,620.0,1.0,
20.0,27.0,0.74,170566,591.0,1.0,
19.0,29.0,0.66,170566,658.0,1.0,
18.0,36.0,0.5,170566,788.0,1.0,
17.0,52.0,0.33,170566,642.0,1.0,
16.0,64.0,0.25,170566,702.0,1.0,
15.0,17.0,0.88,170566,948.0,1.0,
14.0,19.0,0.74,170566,637.0,1.0,
13.0,17.0,0.76,170566,681.0,1.0,
12.0,18.0,0.67,170566,559.0,1.0,
13.0,17.0,0.76,170566,700.0,0.0,
12.0,18.0,0.67,170566,421.0,1.0,
13.0,17.0,0.76,170566,745.0,0.0,
12.0,18.0,0.67,170566,716.0,1.0,
11.0,22.0,0.5,170566,716.0,1.0,
10.0,30.0,0.33,170566,706.0,1.0,
9.0,36.0,0.25,170566,620.0,1.0,
8.0,14.0,0.57,170566,522.0,1.0,
7.0,9.0,0.78,170566,637.0,1.0,
6.0,8.0,0.75,170566,475.0,1.0,
5.0,13.0,0.38,170566,512.0,1.0,
4.0,8.0,0.5,170566,452.0,1.0,
3.0,9.0,0.33,170566,508.0,1.0,
2.0,8.0,0.25,170566,759.0,1.0,
24.0,27.0,0.89,170566,775.0,1.0,
23.0,31.0,0.74,170566,744.0,1.0,
22.0,29.0,0.76,170566,482.0,1.0,
23.0,31.0,0.74,170566,531.0,0.0,
22.0,29.0,0.76,170566,524.0,1.0,
21.0,32.0,0.66,170566,522.0,1.0,
20.0,40.0,0.5,170566,548.0,1.0,
19.0,58.0,0.33,170566,581.0,1.0,
18.0,72.0,0.25,170566,539.0,1.0,
17.0,19.0,0.89,170566,473.0,1.0,
16.0,21.0,0.76,170566,517.0,1.0,
15.0,20.0,0.75,170566,612.0,1.0,
14.0,21.0,0.67,170566,509.0,1.0,
13.0,26.0,0.5,170566,522.0,1.0,
12.0,36.0,0.33,170566,515.0,1.0,
11.0,44.0,0.25,170566,426.0,1.0,
10.0,11.0,0.91,170566,577.0,1.0,
9.0,12.0,0.75,170566,460.0,1.0,
8.0,16.0,0.5,170566,494.0,1.0,
7.0,11.0,0.64,170566,437.0,1.0,
6.0,12.0,0.5,170566,449.0,1.0,
5.0,15.0,0.33,170566,479.0,1.0,
4.0,16.0,0.25,170566,615.0,1.0,
3.0,8.0,0.38,170566,544.0,1.0,
2.0,3.0,0.67,170566,505.0,1.0,
24.0,32.0,0.75,170566,781.0,1.0,
23.0,35.0,0.66,170566,524.0,1.0,
22.0,44.0,0.5,170566,856.0,1.0,
21.0,64.0,0.33,170566,518.0,1.0,
20.0,80.0,0.25,170566,424.0,1.0,
19.0,21.0,0.9,170566,703.0,1.0,
18.0,24.0,0.75,170566,699.0,1.0,
17.0,23.0,0.74,170566,465.0,1.0,
16.0,24.0,0.67,170566,604.0,1.0,
15.0,30.0,0.5,170566,662.0,1.0,
14.0,42.0,0.33,170566,594.0,1.0,
13.0,52.0,0.25,170566,442.0,1.0,
12.0,13.0,0.92,170566,475.0,1.0,
11.0,15.0,0.73,170566,502.0,1.0,
10.0,13.0,0.77,170566,440.0,1.0,
9.0,14.0,0.64,170566,452.0,1.0,
8.0,16.0,0.5,170566,609.0,1.0,
7.0,21.0,0.33,170566,521.0,1.0,
6.0,24.0,0.25,170566,397.0,1.0,
5.0,6.0,0.83,170566,548.0,1.0,
4.0,5.0,0.8,170566,585.0,1.0,
3.0,4.0,0.75,170566,662.0,1.0,
2.0,3.0,0.67,170566,595.0,1.0,
24.0,48.0,0.5,170566,507.0,1.0,
23.0,70.0,0.33,170566,686.0,1.0,
22.0,88.0,0.25,170566,491.0,1.0,
21.0,23.0,0.91,170566,589.0,1.0,
20.0,27.0,0.74,170566,525.0,1.0,
19.0,25.0,0.76,170566,540.0,1.0,
18.0,27.0,0.67,170566,614.0,1.0,
17.0,34.0,0.5,170566,576.0,1.0,
16.0,48.0,0.33,170566,600.0,1.0,
15.0,60.0,0.25,170566,527.0,1.0,
14.0,16.0,0.88,170566,481.0,1.0,
13.0,17.0,0.76,170566,534.0,1.0,
12.0,16.0,0.75,170566,452.0,1.0,
13.0,17.0,0.76,170566,806.0,0.0,
12.0,16.0,0.75,170566,502.0,1.0,
11.0,17.0,0.65,170566,488.0,1.0,
10.0,20.0,0.5,170566,435.0,1.0,
9.0,27.0,0.33,170566,405.0,1.0,
8.0,32.0,0.25,170566,421.0,1.0,
7.0,13.0,0.54,170566,400.0,1.0,
6.0,8.0,0.75,170566,489.0,1.0,
5.0,7.0,0.71,170566,475.0,1.0,
4.0,6.0,0.67,170566,538.0,1.0,
3.0,11.0,0.27,170566,461.0,1.0,
2.0,6.0,0.33,170566,474.0,1.0,
24.0,96.0,0.25,170566,468.0,1.0,
23.0,26.0,0.88,170566,763.0,1.0,
22.0,29.0,0.76,170566,500.0,1.0,
21.0,28.0,0.75,170566,426.0,1.0,
20.0,30.0,0.67,170566,571.0,1.0,
19.0,38.0,0.5,170566,648.0,1.0,
18.0,55.0,0.33,170566,492.0,1.0,
17.0,68.0,0.25,170566,419.0,1.0,
18.0,72.0,0.25,170566,478.0,0.0,
17.0,19.0,0.89,170566,628.0,1.0,
16.0,21.0,0.76,170566,580.0,1.0,
15.0,20.0,0.75,170566,635.0,1.0,
14.0,21.0,0.67,170566,752.0,1.0,
13.0,26.0,0.5,170566,412.0,1.0,
12.0,36.0,0.33,170566,498.0,1.0,
11.0,44.0,0.25,170566,407.0,1.0,
10.0,11.0,0.91,170566,532.0,1.0,
9.0,12.0,0.75,170566,387.0,1.0,
8.0,16.0,0.5,170566,418.0,1.0,
7.0,11.0,0.64,170566,498.0,1.0,
6.0,12.0,0.5,170566,420.0,1.0,
5.0,15.0,0.33,170566,530.0,1.0,
4.0,16.0,0.25,170566,441.0,1.0,
3.0,8.0,0.38,170566,560.0,1.0,
2.0,3.0,0.67,170566,489.0,1.0,
24.0,32.0,0.75,170566,717.0,1.0,
23.0,35.0,0.66,170566,738.0,1.0,
22.0,44.0,0.5,170566,666.0,1.0,
21.0,64.0,0.33,170566,459.0,1.0,
20.0,80.0,0.25,170566,494.0,1.0,
19.0,21.0,0.9,170566,598.0,1.0,
18.0,24.0,0.75,170566,578.0,1.0,
17.0,23.0,0.74,170566,483.0,1.0,
16.0,24.0,0.67,170566,412.0,1.0,
15.0,30.0,0.5,170566,450.0,1.0,
14.0,42.0,0.33,170566,652.0,1.0,
13.0,52.0,0.25,170566,535.0,1.0,
14.0,42.0,0.33,170566,463.0,0.0,
13.0,52.0,0.25,170566,425.0,1.0,
12.0,13.0,0.92,170566,431.0,1.0,
11.0,15.0,0.73,170566,394.0,1.0,
10.0,13.0,0.77,170566,592.0,1.0,
9.0,14.0,0.64,170566,364.0,1.0,
8.0,16.0,0.5,170566,381.0,1.0,
7.0,21.0,0.33,170566,383.0,1.0,
6.0,24.0,0.25,170566,387.0,1.0,
5.0,6.0,0.83,170566,561.0,1.0,
4.0,5.0,0.8,170566,411.0,1.0,
3.0,4.0,0.75,170566,459.0,1.0,
4.0,8.0,0.5,170566,409.0,1.0,
2.0,3.0,0.67,170566,576.0,0.0,
24.0,36.0,0.67,170566,529.0,1.0,
23.0,46.0,0.5,170566,449.0,1.0,
22.0,67.0,0.33,170566,474.0,1.0,
21.0,84.0,0.25,170566,359.0,1.0,
20.0,22.0,0.91,170566,420.0,1.0,
19.0,25.0,0.76,170566,512.0,1.0,
18.0,24.0,0.75,170566,521.0,1.0,
17.0,26.0,0.65,170566,771.0,1.0,
16.0,32.0,0.5,170566,621.0,1.0,
15.0,45.0,0.33,170566,652.0,1.0,
14.0,56.0,0.25,170566,471.0,1.0,
13.0,14.0,0.93,170566,604.0,1.0,
12.0,16.0,0.75,170566,484.0,1.0,
11.0,20.0,0.55,170566,431.0,1.0,
10.0,15.0,0.67,170566,624.0,1.0,
9.0,18.0,0.5,170566,473.0,1.0,
8.0,24.0,0.33,170566,420.0,1.0,
7.0,28.0,0.25,170566,426.0,1.0,
6.0,12.0,0.5,170566,439.0,1.0,
5.0,7.0,0.71,170566,684.0,1.0,
4.0,5.0,0.8,170566,547.0,1.0,
5.0,7.0,0.71,170566,439.0,0.0,
4.0,10.0,0.4,170566,441.0,1.0,
3.0,5.0,0.6,170566,516.0,1.0,
2.0,4.0,0.5,170566,550.0,1.0,
24.0,73.0,0.33,170566,554.0,1.0,
23.0,92.0,0.25,170566,539.0,1.0,
22.0,24.0,0.92,170566,521.0,1.0,
21.0,28.0,0.75,170566,439.0,1.0,
20.0,27.0,0.74,170566,603.0,1.0,
19.0,29.0,0.66,170566,756.0,1.0,
